node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
ASN:ASN0246,-0.035581645,-0.1030777,0.22719505,-0.37006798,0.058365054,0.000600684,-0.16443314,-0.039354708,-0.15259497,0.15267986,-0.049754824,0.0423928,-0.16355704,-0.11198384,-0.26909918,-0.25996667,0.013928061,0.3063551,-0.3848596,0.16489108,0.08040552,0.10080774,-0.52318954,0.06723419,0.203962,0.20428485,0.13386375,-0.14980373,-0.056953974,0.33143896,-0.20751363,-0.10289823,0.186099,0.12929167,0.067468375,-0.06742513,0.16721554,-0.120095104,-0.24009414,0.09548685,-0.3983936,0.0662596,0.14277652,0.13850595,0.039374903,0.2903347,0.0045215786,-0.116527975,-0.05191754,-0.2795805,0.08367352,0.15746401,-0.03876543,-0.18140472,-0.12680371,-0.097582795,0.03759106,-0.09341766,0.05921812,-0.1761447,-0.15587936,0.07610233,0.20666002,0.12506647
ASN:ASN0247,0.021898704,-0.029871188,0.17583439,-0.17432688,0.0011353715,0.035739116,-0.05080262,-0.007180622,-0.02836482,0.15113576,-0.10937294,0.05855989,0.07286694,-0.24981964,-0.1998382,-0.0019247455,-0.12309389,0.19832382,-0.3364493,0.22576883,0.19576585,-0.011071296,-0.5064597,-0.07073787,0.23484746,0.06183786,-0.037947055,-0.097282164,-0.1436927,-0.05232009,0.059845198,0.0005710172,0.113967024,0.030879946,-0.00044091386,-0.033548974,0.31373864,-0.24493162,-0.28024623,0.1252989,-0.17718597,0.22953498,-0.18546614,-0.0013526542,0.13072821,0.28532937,-0.019702572,-0.13927379,0.0016445194,-0.2790196,0.1617038,0.32839265,-0.08141643,-0.17130911,-0.26630086,0.027686397,0.17662528,-0.049947172,0.20325078,-0.3793096,-0.23850065,0.11257891,0.22310205,-0.013281659
ASN:ASN0248,-0.06449694,-0.10630349,0.091741696,-0.5407393,-0.19733529,0.078987546,-0.09013278,0.38612244,-0.21645528,0.2571665,0.036994442,-0.06821418,0.19085751,0.07241787,-0.3693912,-0.16358136,0.14686708,0.3582161,-0.3358425,0.42402112,0.22502525,-0.3125803,-0.5527599,0.087624244,0.48300803,0.2419862,0.24056435,-0.10452063,0.09502946,0.17773208,0.12856291,-0.17456904,0.12232454,0.047810156,0.25731438,-0.12299261,0.19355708,-0.018777808,-0.5181028,0.17464437,-0.2679835,0.28307799,-0.28174326,0.25689274,0.046948064,-0.094140224,0.007157253,-0.13265456,-0.22511834,-0.13777912,0.2659495,0.43713334,-0.09450984,-0.14275035,-0.06207998,-0.23946133,0.051276956,-0.1526694,0.30475745,-0.3342542,-0.39176765,0.051810056,0.06498869,0.04001865
ASN:ASN0249,-0.10869584,-0.11465092,0.06588541,-0.4070866,0.03513994,0.12399132,-0.23616724,0.32741612,-0.23579776,0.44332957,-0.072194606,-0.052586664,0.022046214,0.059312534,-0.2896111,-0.032050226,0.2861642,0.4772983,-0.4414901,0.39484745,0.15788649,-0.17908418,-0.31576085,-0.0075275046,0.35604164,0.4292681,0.276401,-0.07742392,0.11362655,0.10741474,-0.14083815,-0.36616197,0.28309706,0.09758782,0.038724236,-0.114570886,0.05693408,-0.18303663,-0.40317598,-0.08734584,-0.48800382,0.2638137,-0.27117848,0.1779839,0.18917271,-0.034539346,-0.14098588,-0.26642093,-0.17667586,-0.09089182,0.20467359,0.46347266,-0.19442916,-0.29578605,-0.12680922,-0.12840714,0.21140645,-0.14184038,0.37300435,-0.27195823,-0.4454819,0.15443884,-0.14582846,-0.026958654
ASN:ASN0250,-0.09623322,-0.08244588,0.2596547,-0.23497418,0.021544144,0.16367987,-0.03916433,-0.078991994,-0.22976571,0.18703224,0.023903225,0.06334327,-0.119305074,0.042191394,-0.36971757,-0.09543497,0.15478879,0.31567347,-0.43694958,0.24781835,0.1250647,-0.11031656,-0.32977337,0.08809559,0.2953843,0.006406229,0.10018407,0.034129154,-0.05994957,-0.06360063,0.07303699,-0.039739013,0.21345502,-0.14980632,0.1525371,-0.2298251,0.33639243,-0.22827116,-0.3913115,0.0650084,-0.16395973,-0.031047318,-0.08542114,0.045210417,0.2006976,-0.040043727,-0.35696763,-0.4799617,-0.26464468,-0.2453843,0.16676544,0.5373249,-0.096439935,-0.23234718,-0.15138938,0.111824445,0.16922815,-0.0470164,0.31978175,-0.20456909,-0.3928433,0.09855591,0.15152276,-0.084094316
ASN:ASN0251,0.04739777,-0.17791085,0.4036019,-0.34128574,0.095826805,0.06462283,-0.08782081,0.14632224,-0.10957127,0.36790934,-0.22476526,-0.10396153,0.049156636,-0.063779384,-0.22271422,0.13479401,0.0945824,0.2896431,-0.35465452,0.41335726,0.3112689,-0.18261378,-0.54256225,0.13592851,0.29853806,0.006891722,0.022454543,-0.15656197,0.011352128,-0.05683391,0.107719,-0.111978665,-0.09484983,-0.07753762,-0.061929237,-0.16831158,0.17984337,-0.14766444,-0.28141892,-0.08847705,-0.1789951,0.060807828,0.027878664,0.054819714,-0.12768106,0.13003547,-0.03789384,-0.4774953,-0.052477766,-0.26917553,0.13483934,0.34635097,0.039630488,-0.14185125,-0.19044708,0.061306447,0.15685163,-0.090228975,0.06315354,-0.20909883,0.014956978,0.047767516,0.040847242,-0.038618285
ASN:ASN0252,-0.016650561,-0.067470476,0.23823611,-0.3900402,-0.10421125,-0.084686555,-0.19940048,0.12552208,-0.17760198,0.29767114,-0.14141868,0.10161906,0.115102634,-0.20664412,-0.13101475,-0.17571628,0.022072041,0.26535192,-0.13184312,0.29543555,0.19049935,-0.15213056,-0.41605458,0.052031185,0.36883873,0.14433296,-0.013569237,-0.16782802,0.09346962,0.07854517,-0.051687162,-0.101686135,-0.073526695,-0.08999439,-0.083039604,-0.065001965,0.24250863,-0.0045012888,-0.2757869,-0.021594195,-0.0681316,0.18533312,-0.04495168,0.25744048,0.10896927,0.06455894,-0.081117295,-0.23712455,-0.19859889,-0.14158583,0.2544203,0.38153508,-0.24492368,-0.217869,-0.31511146,0.009970781,0.2556661,-0.16599119,0.24664026,-0.29964817,-0.18438095,0.08805858,0.019177983,-0.030650048
ASN:ASN0253,0.13336095,-0.18461284,0.10296413,-0.13815102,-0.1822064,0.1624726,-0.0623756,0.14046106,-0.027253728,0.3894945,-0.16885221,-0.10101372,0.023991544,-0.25114787,-0.26036716,-0.017571174,0.08305417,0.42667982,-0.34848824,0.46445793,0.20505399,-0.21175447,-0.44545695,-0.21810417,0.33994007,0.19453527,-0.04450209,-0.307407,-0.077075996,-0.119942434,-0.090727456,-0.08339018,0.12242082,-0.2651613,-0.15283448,-0.14237402,0.14319745,-0.310529,-0.09294204,0.13019788,-0.2507147,0.1888675,-0.096210696,0.08160339,0.2093288,-0.021242136,-0.102960944,-0.23641163,-0.085948385,-0.07760748,0.1518914,0.2319272,-0.08515843,-0.20949848,-0.25030324,0.06140144,0.274305,-0.19870491,0.11191922,-0.25616786,-0.15520874,0.20267309,-0.15534212,-0.033632126
ASN:ASN0254,-0.11819622,-0.28760853,0.21581958,-0.26661173,-0.22766468,0.20807977,-0.124270156,0.07361523,-0.27585793,0.2439638,-0.2688696,0.03352742,0.18270299,-0.17143881,-0.18801181,-0.15168355,0.2835612,0.402153,-0.20092353,0.3487236,0.1908373,-0.1826484,-0.30891502,-0.0626817,0.3892689,0.23293394,-0.031371135,-0.18451808,0.14220724,-0.16533273,-0.030454509,-0.26644555,0.15209804,-0.011679475,0.0019373946,0.010169438,-0.027633347,-0.15539405,-0.18651097,0.070322275,-0.17370331,0.12378457,-0.037885234,0.19097693,0.20819265,0.06468703,-0.06147079,-0.17873004,-0.026055137,-0.14838387,-0.026317418,0.33905554,-0.23592636,-0.41187716,-0.2580632,-0.02186772,0.059169494,-0.13631123,0.21272358,-0.13198112,-0.2131548,0.14297839,-0.12445804,0.03335802
ASN:ASN0255,0.14320345,-0.40985876,0.25561082,-0.305757,-0.24345393,-0.030541869,-0.24689697,-0.14706634,-0.0905513,0.096532606,-0.115525655,-0.215776,-0.17454532,-0.08692821,-0.3411666,-0.22485484,0.05564061,0.1946171,-0.34159595,0.26512516,0.29798427,0.019150572,-0.2637924,-0.03988435,0.28740865,0.13233219,-0.203533,0.0008953508,0.10274474,-0.059003375,-0.16915004,0.076817915,0.015584833,-0.036029212,-0.056428146,-0.036933284,0.026862621,-0.15154468,-0.019299822,0.090717815,-0.14692447,-0.22371422,0.30367166,0.115343474,0.16308044,0.014873316,-0.19746448,-0.3608577,-0.09736084,-0.0882615,0.14175422,0.016182031,0.0110687,-0.35916492,-0.26360288,0.111509316,0.35474697,-0.14465763,0.28269082,-0.027260194,-0.1536349,-0.124794856,0.13991663,0.049581107
ASN:ASN0256,0.1298726,-0.11453731,0.32603496,-0.1482951,-0.15032928,-0.24779035,-0.071187094,0.23912418,-0.2561191,0.061278977,-0.08983382,-0.11292721,0.0717026,0.0029300973,-0.28603923,-0.26948568,-0.06290719,0.31664726,-0.20589183,0.286835,0.15641496,-0.13965464,-0.41606796,0.096350186,0.18078257,0.0059119654,0.1737835,-0.120452054,0.078500055,-0.07119193,0.09311027,0.06375112,0.15860312,-0.032699607,0.047065035,-0.18044502,0.32523835,-0.1747347,-0.45021614,0.054526154,-0.2426365,0.03513731,-0.09142093,0.107380696,0.06051688,-0.051937558,-0.22712202,-0.3766148,-0.21064998,-0.4153159,0.16743435,0.28534102,-0.2041337,-0.13945647,-0.01364731,0.04530537,0.23729667,-0.30738562,0.14651892,-0.3448555,-0.2492942,0.13090135,0.1668999,0.06374435
ASN:ASN0257,-0.035872806,-0.120149635,0.088332705,-0.2890438,0.20390756,0.16628198,0.11567938,0.08346477,-0.15705074,0.14194556,-0.03923182,0.022247441,0.2517951,0.13847242,-0.3102683,-0.03588712,0.119699,0.28879374,-0.27586803,0.27223247,0.025883252,-0.0680373,-0.42628276,0.24389973,0.42005852,0.008031087,0.011533254,-0.068776,-0.060404222,0.058218673,-0.021537304,0.05068153,0.12493744,0.124816775,0.088607915,-0.06979182,0.18517038,-0.28057775,-0.34031016,0.0010983609,-0.1922874,-0.06249918,-0.07085799,0.23799852,-0.1211063,0.17154908,-0.016746707,-0.37955585,-0.13344267,-0.33314517,0.13113144,0.21063338,0.020047944,-0.30359066,-0.10083817,-0.22983056,-0.004725739,-0.0893525,0.14378208,-0.39056787,-0.33188388,0.26302516,0.19606055,0.16772875
ASN:ASN0258,0.1096874,-0.07916895,0.1332787,-0.28712472,-0.40979677,0.1753237,-0.21532677,0.32243305,-0.15023261,0.3877592,-0.33332768,-0.05444076,0.07172154,-0.07399444,-0.052694708,-0.20016176,0.083014,0.422128,-0.104217954,0.3856646,0.14914873,-0.2037755,-0.3551336,-0.057360757,0.24286665,0.16978793,0.3126172,-0.31800175,-0.21531054,0.041107364,-0.009712953,-0.41010252,0.21524386,-0.013385465,0.035010476,0.029574731,0.18372111,-0.09834095,-0.09948336,0.07772605,-0.40486243,0.20591705,-0.24837258,0.12987947,0.2545742,0.13345909,-0.010592798,-0.123453215,0.035414834,-0.28749228,0.19182315,0.47444203,-0.16512398,-0.26774693,-0.18877356,-0.020157943,0.08480724,-0.13928415,0.13249092,-0.22708845,-0.19315979,0.17766044,-0.23044889,-0.17099956
ASN:ASN0259,0.25811988,-0.3159858,0.12038236,0.07011601,-0.24043033,-0.17225294,-0.1988002,0.13302176,-0.02500618,0.078572415,-0.386562,0.035385817,-0.14516088,-0.11391027,-0.267501,-0.22392523,-0.038807496,0.3052199,-0.10870235,-0.005347327,0.07877282,0.27545956,-0.44080082,0.017196052,0.078096315,-0.16744395,-0.0030024892,-0.058315888,-0.16432863,0.04824181,-0.18349251,-0.031264577,0.104795665,-0.06804507,-0.08016556,-0.14010072,0.20571344,-0.18684335,0.3010008,0.13167906,-0.15751213,-0.12818821,0.12454146,0.09518522,-0.09160438,0.5583767,-0.09585943,-0.15002424,0.07643689,-0.23902665,-0.31673884,-0.084216475,0.033438046,-0.3413856,-0.32238382,-0.04302003,0.10509451,-0.086448826,0.092783414,-0.12358695,-0.04014021,-0.18355392,0.25040752,0.040211745
ASN:ASN0260,0.0019075624,0.00814784,0.18515697,-0.5639353,-0.072961934,-0.044225957,0.11951449,0.06602539,-0.26129648,0.1734668,0.009323908,0.19237322,0.27656963,0.15982422,-0.22471823,-0.25637567,0.12280565,0.27040258,-0.32953963,0.5377881,0.3118049,0.19407585,-0.15548076,0.1319408,0.25009155,0.24746431,0.05432171,-0.1705213,0.1383258,0.31700337,-0.34839985,-0.016197046,0.039269578,0.26409686,0.2473674,0.010981166,0.15099896,-0.24472778,-0.1685252,-0.0025566295,-0.39621356,0.09245844,-0.13924609,0.16123627,-0.010399719,-0.105312355,-0.17367418,-0.24980211,-0.15467851,-0.3505583,0.27294314,0.39380124,-0.078964695,-0.21456417,-0.19261888,-0.06295773,0.21184215,-0.26973704,0.20837228,-0.24546495,-0.3937111,0.08100529,0.10082909,0.13310605
ASN:ASN0261,0.15637816,-0.29792568,0.09677018,-0.1805978,-0.06975591,0.061924983,-0.22338016,0.35755083,-0.027693659,0.09557191,-0.11413094,0.13597675,0.14757533,-0.12813388,-0.26374668,-0.12683734,0.19830315,0.4042291,-0.18630639,-0.09699739,0.11559483,0.08804851,-0.5812398,0.00032407755,0.25623816,0.24887596,-0.05203731,-0.10381498,-0.21881732,0.13405728,0.008047825,-0.09556748,0.27902696,-0.057782423,0.10983889,-0.1582278,0.1587934,-0.15216297,-0.048361707,0.06536913,-0.27360144,0.04733139,-0.104750045,0.28191635,0.05407991,0.31467277,0.10562247,-0.16933522,-0.13507466,-0.11399875,-0.05752269,0.17864847,0.063128404,-0.0054075555,-0.16503303,-0.13934644,0.14677545,-0.021315418,0.30420968,-0.35129964,-0.16166927,-0.1461379,0.23951033,-0.008288441
ASN:ASN0262,-0.025994424,-0.06320758,-0.019079572,-0.10927868,0.10867642,0.061373074,-0.2203101,-0.2137406,0.071420714,0.34797043,-0.22348844,0.15398397,0.0033444252,-0.019777048,-0.33439526,-0.11834943,0.12045926,0.5035799,-0.53178704,0.3913424,0.26769686,0.06981538,-0.4748887,-0.15191083,0.34014255,0.4719403,-0.013612123,-0.19656125,-0.09312215,-0.21432425,-0.025038728,-0.27390987,0.44875932,0.027756061,0.075655274,0.14059101,0.065458335,-0.038921975,-0.17826289,0.118730344,-0.4435944,0.2958622,-0.120032966,0.20316868,-0.08042119,0.40661585,-0.33750078,-0.2132227,-0.06895087,-0.16925748,0.18719788,0.45559415,0.11706239,-0.13279665,0.06342847,-0.08813186,0.17822506,0.09333475,0.17394386,-0.30977923,-0.31324422,0.37437025,0.14138913,-0.15735836
ASN:ASN0263,-0.2524334,-0.22451015,0.23936124,-0.32885253,-0.16916016,-0.008790207,-0.19351178,0.06589636,-0.4086682,0.3823563,-0.09006965,-0.12686412,-0.12551932,-0.1078642,-0.19835196,-0.26419768,0.14111434,0.2398684,-0.3307626,0.3929569,0.40740007,-0.15145968,-0.112413585,0.16208357,0.34078988,0.17400298,-0.14097168,-0.090165034,0.12851942,0.14752871,-0.09613101,-0.161894,0.0077023357,-0.058221143,0.032747034,0.046849586,0.10031574,-0.079554975,-0.4920121,-0.19846289,-0.035159785,0.112137556,-0.069731936,0.16290471,0.3650972,-0.039446153,-0.23925497,-0.38117886,-0.29627156,-0.071069285,0.22502442,0.27082482,-0.11232642,-0.44272292,-0.32501134,0.10818013,0.12521844,-0.076904684,0.19012587,-0.22350186,-0.35452902,0.04722605,0.018252827,-0.24757239
ASN:ASN0264,0.03285176,-0.22247675,0.22027011,-0.041751668,-0.2447889,0.072683625,-0.122896634,0.053367086,-0.045840282,-0.18770535,-0.1865613,0.16040637,0.12396409,0.0225498,-0.25390664,-0.06862717,0.16279837,0.2584814,-0.1943621,-0.008756929,0.028151628,-0.1467855,-0.3313025,0.075138494,0.25079396,0.014690011,-0.09507558,-0.2971066,-0.20489405,-0.04439426,-0.11045255,-0.06909896,-0.044201616,0.07278024,-0.15651146,0.14471509,0.18523441,-0.22430332,-0.14042434,0.08496588,-0.13959849,-0.19554853,-0.091265,0.10668589,0.1331789,0.31065655,0.19467574,-0.123082034,-0.30916095,-0.09095249,0.028851796,0.079734996,-0.14659613,-0.34115845,-0.17243606,-0.14206065,0.09362306,0.11690193,0.25642887,-0.2658255,-0.4029709,0.08535538,0.30088863,0.11523558
ASN:ASN0265,0.06819465,-0.12082595,0.15502395,-0.103194796,-0.35653913,0.00787415,0.02962423,-0.26530787,-0.02823331,-0.1355277,-0.108531326,-0.02291842,0.029637793,0.007369245,-0.1793312,-0.12748337,0.02190031,0.1588475,-0.22755243,-0.14930259,-0.0019625141,0.06474766,-0.30331787,0.11330525,0.57026464,-0.13579299,-0.094420485,-0.2660192,-0.44260392,0.026493872,-0.24259967,0.010393116,-0.24146374,-0.099338956,-0.1480364,-0.068147115,0.2501285,-0.19928326,0.0063219527,0.06730563,-0.2518807,-0.09134749,0.16335668,0.22103254,0.008997467,0.03353153,-0.09171113,-0.010915077,-0.04874527,-0.3383164,0.22660698,0.007425694,-0.15249448,-0.4873029,-0.10375633,-0.22896087,0.31952026,0.021781234,0.32757172,-0.20944068,-0.13236405,-0.10474255,0.050343025,0.03383013
ASN:ASN0266,-0.012630279,0.064800926,0.14607002,-0.5363758,-0.009405149,0.28091335,-0.22425617,-0.07296849,-0.026118387,0.20358361,-0.05440175,-0.04957579,-0.070298195,0.113817506,-0.25551128,-0.066055425,0.25220025,0.2488046,-0.36074495,0.45268485,0.24993892,-0.10572836,-0.39572,-0.024416814,0.57284504,0.40494275,0.18784355,-0.27720717,0.2477656,0.06507006,-0.05950006,-0.099464305,0.090837635,0.25720313,0.14613475,0.0013548936,0.18848544,-0.33828664,-0.30986014,-0.042524137,-0.2616018,0.087046705,-0.13564016,0.29493368,0.23853663,0.0859267,-0.097988464,-0.230615,-0.33244807,-0.30917343,0.33810848,0.6143969,-0.25425553,-0.045396812,0.018148877,-0.078750916,0.27594727,-0.03775792,0.19770265,-0.29094818,-0.38401106,0.042192828,0.040817603,0.03021878
ASN:ASN0267,0.059496075,-0.22309926,0.27398407,-0.2767115,-0.20547305,-0.030086597,-0.19469927,0.022226673,-0.11084862,0.1807376,-0.20873308,-0.01187064,0.19843914,-0.11573743,-0.103275344,-0.34568805,0.040309988,0.36387312,-0.20281336,0.27004597,0.3324992,-0.24279536,-0.16493629,0.01854092,0.264362,0.12428894,-0.11704224,-0.24602756,-0.00610475,0.006733434,-0.08465856,0.013399027,-0.085555986,-0.04123906,-0.04714533,-0.07710396,0.050702404,-0.057622027,-0.07986778,-0.06845244,-0.06473306,0.013265654,-0.09113232,0.17670986,0.16156326,0.025055943,-0.15083018,-0.29175794,-0.32429716,-0.28151545,0.3868842,0.2697438,-0.24942419,-0.2406115,-0.18491963,-0.021944454,0.3409246,0.01427073,0.27273023,-0.27611497,-0.37761092,0.03173753,-0.061866477,-0.082132116
ASN:ASN0268,-0.009551212,-0.23228833,0.27083966,-0.13626339,-0.27527887,0.092771925,0.03975571,0.12307697,-0.1497306,0.16867255,-0.35371727,-0.024019614,0.0013034182,0.15843746,-0.1950238,-0.29968455,0.09530371,0.26535276,-0.14342937,0.41679874,0.042779066,-0.17514466,-0.38734093,-0.14616346,0.2978744,0.044180408,0.14193642,-0.19787946,-0.113512486,-0.059339423,-0.14596453,-0.23714876,0.020992042,-0.13344699,-0.21643643,-0.14138906,0.21181603,-0.1474139,-0.11732162,0.057903714,0.02826821,-0.13344575,0.029254723,0.21513605,0.008203085,0.1115205,-0.25912693,-0.3931862,-0.1905872,-0.06461705,-0.061294846,0.34677485,-0.07937791,-0.37651512,-0.2253888,0.14974822,0.21821092,0.050868828,0.02197728,-0.2614882,-0.21690671,0.24153203,-0.00909784,-0.07077
ASN:ASN0269,0.04994873,-0.20961088,0.18593837,-0.48508704,-0.01270068,0.118442655,0.108229235,0.40337822,-0.2534172,0.15978758,-0.04399175,-0.087050855,0.21144566,0.13407212,-0.30920085,0.19894882,0.36784497,0.24965955,-0.47007173,0.4260622,0.23724553,-0.10682832,-0.5488049,0.031006128,0.2283737,0.08880683,0.22411677,-0.083854996,0.16044107,0.096780665,-0.135274,-0.00015724273,0.22531746,0.2502251,0.116209075,0.05235122,0.117546886,-0.39792255,-0.47242168,0.22989377,-0.27207735,0.004364164,-0.24348447,0.078491405,-0.19761135,-0.0665935,0.08746636,-0.20813869,-0.11665495,-0.26002598,-0.03255062,0.27258125,-0.04173174,-0.3376165,-0.020167254,-0.11991397,-0.07886344,-0.20071186,0.4026166,-0.14302984,-0.4118715,0.31381205,0.2086569,0.2725565
ASN:ASN0270,-0.050959066,-0.3434942,0.28381166,-0.25598377,-0.24635492,-0.06173518,0.10501183,0.08518577,-0.20453833,0.12677662,-0.29383063,-0.16154261,0.024751093,0.0039471453,-0.14466688,-0.19960499,0.11769159,0.388903,-0.19348045,0.46911904,0.22055718,-0.11283714,-0.07548773,0.113418214,0.2438895,-0.12205112,-0.15523985,-0.2466179,-0.08090232,0.010647103,0.041625235,-0.09255998,-0.12922353,-0.014973309,-0.06271652,-0.14765595,-0.04889204,-0.14343987,-0.24475351,0.029533219,0.0048236838,-0.06447373,0.007890748,0.22491953,0.25789392,0.047149327,-0.29563114,-0.3568032,-0.27428663,-0.19694842,0.12740625,0.069888376,-0.14202885,-0.25860497,-0.3177888,0.09517354,0.23410694,-0.032917827,0.19340412,-0.21075298,-0.2556046,0.120060176,-0.050215784,-0.058250163
ASN:ASN0271,-0.04404076,0.061213978,0.22115955,-0.031325016,-0.31647456,0.13019134,-0.01991867,0.10117834,-0.009948082,0.23639746,-0.2580209,-0.10894665,-0.106019326,-0.063183606,-0.39164484,-0.06294172,-0.080209084,0.22206315,-0.34746423,0.20096056,0.27316537,0.08097254,-0.25012922,-0.096971385,0.13770925,0.036522694,0.14543854,-0.11199764,-0.13478571,-0.27614164,-0.11773226,0.16252977,0.091556974,-0.16496125,-0.091250904,0.17692797,0.253283,-0.21516848,-0.17902474,-0.12935495,-0.14540239,0.18893167,0.18243739,0.20038605,-0.037473906,0.01902138,-0.18796472,-0.21649827,-0.19387235,-0.1658636,-0.023405991,0.3962053,-0.32380232,-0.38907832,-0.20898792,0.13958006,0.16622639,-0.29533157,0.19537212,-0.27258617,-0.41142097,0.36787832,0.25226244,-0.026731629
ASN:ASN0272,0.03988749,-0.12953797,0.40308732,-0.24269703,-0.13022974,-0.08103996,-0.044747293,-0.096678026,-0.11889089,0.112726085,-0.15908933,0.080209635,-0.095077984,-0.12267075,-0.031078508,-0.10142677,0.27395868,0.07587789,-0.16311437,0.21932785,0.30813453,0.13161637,-0.108970806,0.14953516,0.33972633,0.011431767,0.19387865,-0.15499602,-0.042290855,0.1832903,-0.009065417,-0.08307436,-0.14472239,0.15196265,-0.114339136,-0.11441932,0.14871927,-0.17428851,-0.20450296,-0.009563937,-0.2503792,0.08501868,0.090853825,0.17312251,-0.24804065,0.3654364,0.030799482,-0.14586355,-0.02466095,-0.35391712,0.026744876,0.25398126,-0.15327048,-0.27219427,-0.25321943,-0.075228855,0.21242677,-0.068875566,0.1443064,-0.38335696,-0.1488197,0.0014397969,0.08648376,-0.1295339
ASN:ASN0273,-0.111626156,-0.2530778,0.3187123,-0.6140438,0.26587024,0.08428294,-0.17135365,0.20682275,-0.08682904,0.35900956,0.022802271,0.26434594,0.07048711,-0.1472333,-0.09849427,0.14572202,0.19141741,0.513056,-0.33085865,0.29067752,0.2551934,0.17717923,-0.5650014,-0.008416853,0.26333347,0.23902763,0.20842856,0.022939995,-0.15601239,0.2150672,-0.1412258,-0.2506464,0.090644985,0.27318084,0.18743463,-0.038000934,0.22859614,-0.061018016,-0.27269983,0.16321465,-0.47548315,0.44550407,-0.113058455,0.2277758,-0.08773356,0.26893684,-0.11438216,-0.16231926,0.028583238,-0.33051702,0.09262592,0.27037796,0.14405465,0.01027074,-0.08707301,-0.05933907,0.018331936,-0.1632054,0.27936855,-0.23621061,-0.14074336,0.19685273,0.040447213,-0.17664294
ASN:ASN0274,-0.105903454,-0.090349354,0.09268292,-0.29392102,-0.06247911,0.11849675,-0.035100706,0.18648651,-0.07806105,0.13772894,-0.08572101,-0.16226265,0.19947873,-0.008847429,-0.33919778,-0.10301771,0.07469279,0.35699603,-0.3047092,0.14802012,0.14319894,-0.29826447,-0.28145203,0.14795072,0.06977374,0.094699405,0.12576695,-0.21458611,-0.065293014,0.06744978,0.12446162,-0.0120085245,0.1928155,-0.084717914,0.1084144,-0.20167908,0.06133331,-0.029450703,-0.4296924,-0.0182231,-0.25350016,-0.093449205,0.04739697,0.18740082,0.23751478,0.06287073,0.0002996642,-0.24352433,-0.25472254,-0.4909276,0.14883552,0.3301768,-0.16400588,-0.32121637,-0.1927899,-0.15293795,-0.09716006,-0.26240999,0.30903387,-0.2807535,-0.39144725,-0.0016082835,0.05471272,0.052361526
ASN:ASN0275,0.034406863,-0.03172163,0.25808,-0.1666846,-0.15936269,0.032109205,-0.23306425,0.057438083,-0.26787066,0.28999102,-0.18037513,0.06685809,0.009039786,0.13704948,-0.35085425,-0.16901143,0.09073217,0.39193296,-0.29310414,0.40991998,0.13471645,-0.23184767,-0.3275504,0.121739745,0.21631056,0.16113551,0.25573543,-0.038756832,-0.102745935,0.07901842,-0.15900703,-0.21352743,0.07978244,-0.048711497,-0.1810953,-0.22904857,0.10357974,-0.12511592,-0.33037475,-0.085376844,-0.30247286,0.15498863,0.039324265,0.020975046,0.048368614,0.00024492203,-0.21828704,-0.37802443,-0.17457533,-0.32149473,0.2220153,0.26334268,-0.21203151,-0.23885816,-0.113968775,-0.038031414,0.22696333,-0.119707145,0.066022955,-0.31237143,-0.25170496,0.18665223,-0.11670229,-0.0166273
ASN:ASN0276,-0.10780915,-0.17251402,0.16642258,-0.2806456,-0.09245309,0.15706858,-0.25648734,0.2793827,-0.19413705,0.1609836,-0.0821371,-0.10431972,-0.21796194,0.12984078,-0.41459528,-0.14240508,0.07135337,0.39110914,-0.40070412,0.32230872,0.12628004,-0.21384388,-0.47629732,-0.057505555,0.33113077,0.097192846,0.05771891,-0.232093,0.0627612,-0.08527927,0.0686908,-0.16181059,0.1762664,-0.056346152,0.050466254,-0.054183416,0.041428804,-0.2718263,-0.3176738,0.08422753,-0.38649845,-0.13791423,-0.0851099,0.0836738,0.14024264,-0.050267853,-0.04283087,-0.1629859,-0.17170532,-0.28372997,0.053280845,0.32840875,-0.02674585,-0.25384182,-0.14058493,0.07464935,0.1332946,-0.15622349,0.20583214,-0.3514336,-0.10178428,0.053963523,-0.054161016,0.02570246
ASN:ASN0277,-0.055395328,-0.24716932,0.20039219,-0.35911378,-0.1964405,0.2312853,-0.24368489,0.020404054,-0.38155925,0.25767374,-0.05446358,-0.14408891,-0.0056703724,-0.044916935,-0.173807,-0.06755793,0.19627184,0.48309985,-0.24568586,0.30222526,0.13999704,-0.08157469,-0.32948902,0.046019476,0.4006053,0.5598883,0.11599987,-0.081527285,-0.0009472507,0.03957614,-0.113214664,-0.27257478,0.22155398,0.19456238,0.2057856,0.10103889,-0.021236757,-0.09950466,-0.56968296,-0.032458585,-0.27724856,0.103912234,-0.20841388,0.3492467,0.13969527,-0.14494666,-0.021863505,-0.3539299,-0.26514292,-0.15786451,0.12844451,0.36782357,-0.33774242,-0.36768284,-0.010723973,0.115371466,0.22933105,0.12825055,0.26553246,-0.41374218,-0.30705673,0.13548203,0.2043895,-0.08845027
